0,tweet,pos_neg,prep,polarity,subjectivity,bayes_prediction
4,Going for a walk along the beach with my mom!  wooo hooo! Its her birthday today! &lt;3 i love my mommy! &lt;3&lt;3&lt;3,pos,Going for a walk along the beach with my mom!  wooo hooo! Its her birthday today! lt3 i love my mommy! lt3lt3lt3,0.625,0.6,neg
4,"Tomorrow will not be fun but you know what? Bring it on, nothing can break me.  goodnight",pos,Tomorrow will not be fun but you know what? Bring it on nothing can break me.  goodnight,0.3,0.2,pos
4,SUMMER IS SO not FUN!! ,pos,SUMMER IS SO not FUN!! ,-0.234375,0.2,pos
4,Denisa and Monika: LOVE YALL !!! your my bestiess!! ,pos,Denisa and Monika LOVE YALL !!! your my bestiess!! ,1.0,0.6,pos
0,@nb109 Not sure how that happened? just refollowed u...but I wish it felt like friday...been running on a string of mondays. ,neg, Not sure how that happened? just refollowed u...but I wish it felt like friday...been running on a string of mondays. ,-0.25,0.8888888888888888,neg
4,I got a job interview  finally,pos,I got a job interview  finally,0.0,1.0,pos
4,@theDebbyRyan you should go to the summer sets show at chain reaction ,pos, you should go to the summer sets show at chain reaction ,0.0,0.0,pos
0,Misses matty poo!  he'll get a dutch rudder when he gets back! Lmao,neg,Misses matty poo!  hell get a dutch rudder when he gets back! Lmao,0.3,0.5,neg
0,back in barrie... tired and sore!! i don't wanna work tomorrow!! ,neg,back in barrie... tired and sore!! i dont wanna work tomorrow!! ,-0.48828125,0.35,neg
0,@newsflic That will be great if everyone knows exactly where the sets are. Eclipse we won't be able to get within 3000 feet of ,neg, That will be great if everyone knows exactly where the sets are. Eclipse we wont be able to get within 3000 feet of ,0.5166666666666667,0.5416666666666666,pos
4,@ShozzyShozzy nooo.... ,pos, nooo.... ,0.0,0.0,neg
0,"glad schools out but summer is a little boring, i already miss my friends    but im goin to the pool with one of my BFFs, that will b fun!",neg,glad schools out but summer is a little boring i already miss my friends    but im goin to the pool with one of my BFFs that will b fun!,-0.078125,0.675,neg
0,this whole swine flu thing is starting to worry me ,neg,this whole swine flu thing is starting to worry me ,0.1,0.25,neg
0,@amiedakota so disappointing ,neg, so disappointing ,-0.6,0.7,neg
4,@IAC_Heather: Re: doing work on my site hungover! Thanks @corybecker. [Leo: alcohol is a common software design ingredient.  ],pos, Re doing work on my site hungover! Thanks . Leo alcohol is a common software design ingredient.  ,-0.04999999999999999,0.35,pos
4,@hexmurda I'm all happy and shit. I bet you even smiled! Twitpic or bbm plz!  thanks!!,pos, Im all happy and shit. I bet you even smiled! Twitpic or bbm plz!  thanks!!,0.4625,0.55,neg
4,Should I play frisbee this afternoon? I think so. Is my shoulder gonna pop out again? Possibly. Is that gonna stop me? No. ,pos,Should I play frisbee this afternoon? I think so. Is my shoulder gonna pop out again? Possibly. Is that gonna stop me? No. ,0.0,1.0,neg
4,pooool shoppping!  yesh,pos,pooool shoppping!  yesh,0.0,0.0,pos
0,"@pjers27 Sorry, I gave them away already  A few LPers might be going (not me, unfortunately). Should be a fun event.",neg, Sorry I gave them away already  A few LPers might be going not me unfortunately. Should be a fun event.,-0.225,0.5750000000000001,neg
4,"Goodmorning  I think I'll get out off bed soon, but I'll let jenni continue to  sleep. she woke me up because she snore so loud, hehe",pos,Goodmorning  I think Ill get out off bed soon but Ill let jenni continue to  sleep. she woke me up because she snore so loud hehe,-0.3,0.9333333333333332,neg
0,@STUDLEYcole could be better ,neg, could be better ,0.5,0.5,pos
4,@MalakitheMostHi - thanks for securing my computer lovey! ,pos,  thanks for securing my computer lovey! ,0.25,0.2,pos
4,For Cocoapedia.com login please email oliver at Drobnik.com: preferred username and proof of existence for your mac/iphone apps. Or else. ,pos,For Cocoapedia.com login please email oliver at Drobnik.com preferred username and proof of existence for your maciphone apps. Or else. ,0.0,0.0,pos
0,@rockwithdaneex oh that sucks ,neg, oh that sucks ,-0.3,0.3,neg
4,@RukaLamperouge lol just a little bit ,pos, lol just a little bit ,0.30625,0.6,pos
0,@dxarchxbarriers haha he's not tweeting to us lol he's never tweeted me  I don't repeatedly tweet him tho like that KatieAlex person lolol,neg, haha hes not tweeting to us lol hes never tweeted me  I dont repeatedly tweet him tho like that KatieAlex person lolol,0.6,0.6,neg
4,@shailmohan  the wait is worth it ..give a big warm hug from all of us.. have fun,pos,  the wait is worth it ..give a big warm hug from all of us.. have fun,0.3,0.25,pos
4,TGI FRIDAY! School doesnt start for another hour!  and I got a bunch of colored shirts at Michaels for $2 each! They are really nice! haha,pos,TGI FRIDAY! School doesnt start for another hour!  and I got a bunch of colored shirts at Michaels for 2 each! They are really nice! haha,0.475,0.65,pos
0,I don't know ,neg,I dont know ,0.0,0.0,neg
4,Seaside here I come ,pos,Seaside here I come ,0.0,0.0,pos
0,@TiaReneeG i wish i was at the beach drinking coffee ,neg, i wish i was at the beach drinking coffee ,0.0,0.0,pos
0,I have nothing to read  Just finished Weisberger's latest.,neg,I have nothing to read  Just finished Weisbergers latest.,0.5,0.9,neg
4,On my way up North ,pos,On my way up North ,0.0,0.0,neg
0,@johnsonCAB we will all miss him ,neg, we will all miss him ,0.0,0.0,neg
0,shitty night ,neg,shitty night ,0.0,0.0,neg
0,at my last cheer competition for senior L4 ,neg,at my last cheer competition for senior L4 ,0.0,0.06666666666666668,pos
4,today would have been the best day to sleep in .. but that didn't happen because penny &amp; otis are way too annoying in the morning. ,pos,today would have been the best day to sleep in .. but that didnt happen because penny amp otis are way too annoying in the morning. ,0.09999999999999998,0.6,neg
0,Aching lots today  damn that mountain!,neg,Aching lots today  damn that mountain!,0.0,0.0,neg
0,wish i was goin to wembally ,neg,wish i was goin to wembally ,0.0,0.0,neg
4,@lisaangeline http://twitpic.com/6etxy - you admit it! thats what counts ,pos,   you admit it! thats what counts ,0.0,0.0,pos
4,"@emibake5 Nvm, this time next week.. ",pos, Nvm this time next week.. ,0.0,0.0,pos
0,I hate it when I misplace books. I have to scour my office tonight to find it. ,neg,I hate it when I misplace books. I have to scour my office tonight to find it. ,-0.8,0.9,neg
0,@donniewahlberg  Yo D - u went to sleep?  r u Kidding me??????  we waited for u to come back....not cool    now how we gonna say goodbye?,neg,  Yo D  u went to sleep?  r u Kidding me??????  we waited for u to come back....not cool    now how we gonna say goodbye?,0.35,0.65,neg
4,"@tommcfly You and Dougie are great .. but in different ways. look on the brighter side, you're taller than he  ",pos, You and Dougie are great .. but in different ways. look on the brighter side youre taller than he  ,0.4,0.675,pos
0,@kinagrannis i wish you were in missouri! ,neg, i wish you were in missouri! ,0.0,0.0,neg
0,has too digg a hole in about an hour to bury @shelley075 bunny ,neg,has too digg a hole in about an hour to bury  bunny ,0.0,0.0,neg
0,"sad day  not in the mood to breathe, let alone do hw and clean.",neg,sad day  not in the mood to breathe let alone do hw and clean.,-0.06666666666666665,0.8500000000000001,neg
0,:S received two speedingtickets today  A sad new record,neg,S received two speedingtickets today  A sad new record,-0.18181818181818185,0.7272727272727273,neg
0,i REALLY wanty a double chocolate chip from starbucks  waaaaah,neg,i REALLY wanty a double chocolate chip from starbucks  waaaaah,0.1,0.1,pos
0,Eep! My virus software has deleted spotify ,neg,Eep! My virus software has deleted spotify ,0.0,0.0,neg
0,@smithcho a broken heart is the worst! I'm still waiting for mine to heal ,neg, a broken heart is the worst! Im still waiting for mine to heal ,-0.7,0.7,neg
4,"Wooh! Awesome day at lake tapps and also first day workin with my bro on his business, lovin the day!  ",pos,Wooh! Awesome day at lake tapps and also first day workin with my bro on his business lovin the day!  ,0.65625,0.6666666666666666,pos
4,@EricNorthman  ROFLMAO thats why your are funny and cute ,pos,  ROFLMAO thats why your are funny and cute ,0.375,1.0,pos
4,Did everyone make their 11:11 wish 5 minutes ago? I did ,pos,Did everyone make their 1111 wish 5 minutes ago? I did ,0.0,0.0,pos
0,Just got a great workout from basketball. Some little punk 10 year olds kicked us off the court though ,neg,Just got a great workout from basketball. Some little punk 10 year olds kicked us off the court though ,0.30625,0.625,neg
4,Put on PeeWee's picture ,pos,Put on PeeWees picture ,0.0,0.0,pos
0,@MsKnitSox OMG that's awful!! I see the headline now  Glad you are okay!!!!,neg, OMG thats awful!! I see the headline now  Glad you are okay!!!!,0.16666666666666666,0.8333333333333334,pos
4,@lucia_2008 don't we all ,pos, dont we all ,0.0,0.0,pos
4,"@JeffTracey Yeah, I know...just hassling! My Year 3s should be awesome at packing away on the 2012 Band Tour ",pos, Yeah I know...just hassling! My Year 3s should be awesome at packing away on the 2012 Band Tour ,1.0,1.0,neg
0,@ludovicah *faints* Unfortunately................ I am not attending ,neg, faints Unfortunately................ I am not attending ,-0.5,1.0,neg
4,@SupermanGF ahahaahh thats kool  x,pos, ahahaahh thats kool  x,0.0,0.0,pos
4,hi @cherrythegreat! sa facebook din ba yung Mobsters? yung Spymasters kasi d2 naman sa Twitter.. ,pos,hi ! sa facebook din ba yung Mobsters? yung Spymasters kasi d2 naman sa Twitter.. ,0.0,0.0,pos
0,My lowest viewed item  needs luv.... http://bit.ly/aip1n,neg,My lowest viewed item  needs luv.... ,0.0,0.0,pos
0,When my ATM got stolen that is where they used it.  http://twitpic.com/6beob,neg,When my ATM got stolen that is where they used it.  ,0.0,0.0,neg
4,with my sister ,pos,with my sister ,0.0,0.0,pos
4,PRESS DAY TOMORROW BIIIITCH ,pos,PRESS DAY TOMORROW BIIIITCH ,0.0,0.0,pos
4,@Colski haha thats insane! good work  did you have to open the video and confirm with yourself though? :p,pos, haha thats insane! good work  did you have to open the video and confirm with yourself though? p,-0.025000000000000026,0.6000000000000001,pos
0,"starts with informationmanagement, especially data warehouse and data mart ",neg,starts with informationmanagement especially data warehouse and data mart ,0.0,1.0,neg
4,Bom dia  The Colliding Spiral Galaxies of Arp 274 - http://antwrp.gsfc.nasa.gov/apod/ap090407.html,pos,Bom dia  The Colliding Spiral Galaxies of Arp 274  ,0.0,0.0,pos
0,"i just want to give up on this.  i'm nowhere NEAR the minimum word limit (still 1000 words to go), i have nothing to talk about, and...",neg,i just want to give up on this.  im nowhere NEAR the minimum word limit still 1000 words to go i have nothing to talk about and...,0.1,0.4,neg
0,Im about to eat Pizza wish I had a girlfriend to share some with ,neg,Im about to eat Pizza wish I had a girlfriend to share some with ,0.0,0.0,pos
4,"@BostonTweet haha, nice diplomatic editing there. ",pos, haha nice diplomatic editing there. ,0.4,0.65,pos
0,@bleujean82 it was great... Always sucks to leave ,neg, it was great... Always sucks to leave ,0.25,0.525,pos
0,@workformeonline I didn't understand that   Try commands like 'Buy 30 #tag' or 'Sell 30 #tag',neg, I didnt understand that   Try commands like Buy 30 tag or Sell 30 tag,0.0,0.0,neg
0,Drinking Marco Negri tonight. Reminds me of that wonderful dinner at Chris McD's. ,neg,Drinking Marco Negri tonight. Reminds me of that wonderful dinner at Chris McDs. ,1.0,1.0,pos
4,@margotrobbie good morning and good morning from uk i should really be going to bed before my baby girl wakes me up lol ,pos, good morning and good morning from uk i should really be going to bed before my baby girl wakes me up lol ,0.6,0.525,neg
4,Peanut butter jelly thyme lol so old but i just had one and it taste really good ,pos,Peanut butter jelly thyme lol so old but i just had one and it taste really good ,0.5333333333333333,0.5,pos
0,Too much lightning!!! ,neg,Too much lightning!!! ,0.390625,0.2,neg
0,Help the Backstage crew - the crew that doesn't get to go to the music fests   win a bet &amp; get some beer  by getting 1000 followers by Fri,neg,Help the Backstage crew  the crew that doesnt get to go to the music fests   win a bet amp get some beer  by getting 1000 followers by Fri,0.8,0.4,neg
4,"Has just finished uploading my latest chap  Finally! Now, off to watch the new HappySlip vid :3",pos,Has just finished uploading my latest chap  Finally! Now off to watch the new HappySlip vid 3,0.21212121212121213,0.7848484848484848,pos
0,@Tweetdeck why won't my columns and accounts that I set up on my desktop sync with my iPhone?  i set up a TD account &amp; signed in on both,neg, why wont my columns and accounts that I set up on my desktop sync with my iPhone?  i set up a TD account amp signed in on both,0.0,0.0,neg
0,@OfficialAshleyG poor rob ,neg, poor rob ,-0.4,0.6,neg
0,"i don't know whats wrong with me. im never happy anymore, im just so sad and feel so down and lonely. i just want to get better ",neg,i dont know whats wrong with me. im never happy anymore im just so sad and feel so down and lonely. i just want to get better ,-0.19259259259259254,0.7314814814814814,neg
0,Ugh I just missed my best friend's call from Jordan! I haven't talked to her since January   stupid work!,neg,Ugh I just missed my best friends call from Jordan! I havent talked to her since January   stupid work!,5.551115123125783e-17,0.65,neg
0,"@jodieharsh I really, really, really want to go but no one else I know is going  Obviously you are but not in Peasant quarters haha",neg, I really really really want to go but no one else I know is going  Obviously you are but not in Peasant quarters haha,0.13333333333333333,0.3333333333333333,neg
